"id_barrier","id_links","type","pass_u","pass_d","num","den","index","index_bl","d_index","source","lon","lat","geometry"
174,1019,"dam",0,0,149873.319042047,5225437.09253873,0.0286814894884194,0.0286814636731808,9.00066987780194e-05,"1",-578098.862,-1065361.751,c(-578098.862, -1065361.751)
175,1020,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-579455.050000001,-1063155.02,c(-579455.050000001, -1063155.02)
176,1021,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-586021.535999998,-1061455.237,c(-586021.535999998, -1061455.237)
177,1022,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-584737.997000001,-1061602.715,c(-584737.997000001, -1061602.715)
179,1023,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-601575.721999999,-1053064.51,c(-601575.721999999, -1053064.51)
180,1024,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-609147.458999999,-1060541.148,c(-609147.458999999, -1060541.148)
181,1025,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-605609.75,-1073388.89,c(-605609.75, -1073388.89)
182,1026,"dam",0,0,149873.400719089,5225437.09253873,0.0286815051190816,0.0286814636731808,0.000144504134380431,"1",-605709.857000001,-1055755.46,c(-605709.857000001, -1055755.46)
183,1027,"dam",0,0,149878.055964577,5225437.09253873,0.0286823960006301,0.0286814636731808,0.00325062716436865,"1",-607343.311000001,-1055537.925,c(-607343.311000001, -1055537.925)
184,1028,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-609313.68,-1055875.65,c(-609313.68, -1055875.65)
185,1029,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-618008.829999998,-1065727.34,c(-618008.829999998, -1065727.34)
186,1030,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-603654.607000001,-1054726.208,c(-603654.607000001, -1054726.208)
187,1031,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-586799.425000001,-1062901.214,c(-586799.425000001, -1062901.214)
188,1032,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-613545.954999998,-1057032.439,c(-613545.954999998, -1057032.439)
189,1033,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-594908.936000001,-1062022.969,c(-594908.936000001, -1062022.969)
161,1034,"dam",0,0,149873.202554689,5225437.09253873,0.0286814671960531,0.0286814636731808,1.22827494695908e-05,"1",-577702.739,-1065595.778,c(-577702.739, -1065595.778)
190,1035,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-587774.958000001,-1064037.197,c(-587774.958000001, -1064037.197)
191,1036,"dam",0,0,149873.259114024,5225437.09253873,0.0286814780199008,0.0286814636731808,5.00208782724819e-05,"1",-588976.225000001,-1068353.605,c(-588976.225000001, -1068353.605)
192,1037,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-595448.192000002,-1067698.941,c(-595448.192000002, -1067698.941)
193,1038,"dam",0,0,149897.855830124,5225437.09253873,0.0286861851316054,0.0286814636731808,0.0164617066911456,"1",-616040.530999999,-1053179.344,c(-616040.530999999, -1053179.344)
197,1039,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-601453.028000001,-1053393.077,c(-601453.028000001, -1053393.077)
198,1040,"dam",0,0,149888.942979751,5225437.09253873,0.0286844794656075,0.0286814636731808,0.0105147786775973,"1",-611615.381000001,-1052608.987,c(-611615.381000001, -1052608.987)
199,1041,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-581630.693,-1062408.669,c(-581630.693, -1062408.669)
200,1042,"dam",0,0,149874.995241127,5225437.09253873,0.0286818102652368,0.0286814636731808,0.00120841830082776,"1",-591894.191,-1063996.39,c(-591894.191, -1063996.39)
201,1043,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-620892.133000001,-1059559.762,c(-620892.133000001, -1059559.762)
202,1044,"dam",0,0,149939.854436439,5225437.09253873,0.0286942224700273,0.0286814636731808,0.0444844691048831,"1",-618205.289999999,-1065257.01,c(-618205.289999999, -1065257.01)
203,1045,"dam",0,0,150752.907104754,5225437.09253873,0.0288498176200436,0.0286814636731808,0.586978226708282,"1",-619770.816,-1062226.658,c(-619770.816, -1062226.658)
204,1046,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-613629.969999999,-1069386.42,c(-613629.969999999, -1069386.42)
206,1047,"dam",0,0,149873.186756847,5225437.09253873,0.0286814641727957,0.0286814636731808,1.74194341171717e-06,"1",-576072.697577579,-1066528.5607656,c(-576072.697577579, -1066528.5607656)
210,1048,"dam",0,0,149878.419091125,5225437.09253873,0.0286824654927207,0.0286814636731808,0.00349291637028336,"1",-616855.987,-1069201.189,c(-616855.987, -1069201.189)
211,1049,"dam",0,0,149873.454252885,5225437.09253873,0.0286815153639272,0.0286814636731808,0.000180223530483843,"1",-616384.421999998,-1069156.161,c(-616384.421999998, -1069156.161)
212,1050,"dam",0,0,149873.306009581,5225437.09253873,0.0286814869943763,0.0286814636731808,8.13110366777392e-05,"1",-616124.771000002,-1069046.089,c(-616124.771000002, -1069046.089)
213,1051,"dam",0,0,149878.452904819,5225437.09253873,0.0286824719636997,0.0286814636731808,0.00351547790707272,"1",-615945.938999999,-1068926.444,c(-615945.938999999, -1068926.444)
214,1052,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-615654.528999999,-1068659.333,c(-615654.528999999, -1068659.333)
215,1053,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-615072.530000001,-1069139.872,c(-615072.530000001, -1069139.872)
216,1054,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-614222.186999999,-1069029.266,c(-614222.186999999, -1069029.266)
217,1055,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-611855.800999999,-1069076.987,c(-611855.800999999, -1069076.987)
218,1056,"dam",0,0,149873.343657551,5225437.09253873,0.0286814941991267,0.0286814636731808,0.000106430920713022,"1",-576694.752999999,-1066351.453,c(-576694.752999999, -1066351.453)
219,1057,"dam",0,0,149873.379813061,5225437.09253873,0.0286815011182626,0.0286814636731808,0.000130554989254293,"1",-578233.649999999,-1065218.894,c(-578233.649999999, -1065218.894)
159,1058,"dam",0,0,149873.19611803,5225437.09253873,0.0286814659642597,0.0286814636731808,7.98801226872422e-06,"1",-577631.002,-1065690.384,c(-577631.002, -1065690.384)
220,1059,"dam",0,0,149873.289635646,5225437.09253873,0.0286814838608709,0.0286814636731808,7.03858434745334e-05,"1",-576777.550000001,-1066275.71,c(-576777.550000001, -1066275.71)
205,1060,"dam",0,0,149873.197533513,5225437.09253873,0.0286814662351429,0.0286814636731808,8.93246637104549e-06,"1",-576061.520877113,-1066524.98466984,c(-576061.520877113, -1066524.98466984)
221,1061,"dam",0,0,149875.93387431,5225437.09253873,0.0286819898929247,0.0286814636731808,0.001834703241956,"1",-575670.66,-1066211.108,c(-575670.66, -1066211.108)
222,1062,"dam",0,0,149873.640853417,5225437.09253873,0.0286815510739605,0.0286814636731808,0.000304729147379838,"1",-577132.155999999,-1066090.817,c(-577132.155999999, -1066090.817)
223,1063,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-590442.679000001,-1070033.724,c(-590442.679000001, -1070033.724)
224,1064,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-609954.344999999,-1069526.07,c(-609954.344999999, -1069526.07)
225,1065,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-610924.662,-1069327.414,c(-610924.662, -1069327.414)
226,1066,"dam",0,0,149931.790516697,5225437.09253873,0.0286926792652008,0.0286814636731808,0.039103973729563,"1",-591076.66,-1069967.28,c(-591076.66, -1069967.28)
227,1067,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-591734.011999998,-1070584.479,c(-591734.011999998, -1070584.479)
228,1068,"dam",0,0,149880.162367523,5225437.09253873,0.0286827991062284,0.0286814636731808,0.00465608402271636,"1",-607664.447000001,-1070066.966,c(-607664.447000001, -1070066.966)
229,1069,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-606375.272999998,-1072993.152,c(-606375.272999998, -1072993.152)
230,1070,"dam",0,0,149873.453171995,5225437.09253873,0.0286815151570757,0.0286814636731808,0.000179502327552661,"1",-587918.188999999,-1064512.984,c(-587918.188999999, -1064512.984)
231,1071,"dam",0,0,149874.026186331,5225437.09253873,0.0286816248157177,0.0286814636731808,0.000561835123545173,"1",-587875.840999998,-1064285.919,c(-587875.840999998, -1064285.919)
232,1072,"dam",0,0,149873.784056247,5225437.09253873,0.0286815784789082,0.0286814636731808,0.000400278481822006,"1",-588004.517000001,-1065161.186,c(-588004.517000001, -1065161.186)
235,1073,"dam",0,0,149877.76596866,5225437.09253873,0.0286823405036617,0.0286814636731808,0.0030571329653811,"1",-587963.379999999,-1066496.67,c(-587963.379999999, -1066496.67)
236,1074,"dam",0,0,149873.364396969,5225437.09253873,0.0286814981680613,0.0286814636731808,0.00012026889852866,"1",-587970.390000001,-1064984.752,c(-587970.390000001, -1064984.752)
237,1075,"dam",0,0,149875.369368565,5225437.09253873,0.0286818818625848,0.0286814636731808,0.00145804763938965,"1",-586952.208000001,-1063514.079,c(-586952.208000001, -1063514.079)
238,1076,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-588569.181000002,-1067631.256,c(-588569.181000002, -1067631.256)
239,1077,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-601171.809999999,-1071921.833,c(-601171.809999999, -1071921.833)
240,1078,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-599747.458000001,-1070800.237,c(-599747.458000001, -1070800.237)
241,1079,"dam",0,0,150125.543799388,5225437.09253873,0.0287297581313816,0.0286814636731808,0.168382125651314,"1",-604342.710000001,-1072103.121,c(-604342.710000001, -1072103.121)
242,1080,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-593852.664000001,-1068847.519,c(-593852.664000001, -1068847.519)
243,1081,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-587836.155000001,-1064143.706,c(-587836.155000001, -1064143.706)
246,1082,"dam",0,0,149877.57374178,5225437.09253873,0.0286823037169057,0.0286814636731808,0.00292887327654286,"1",-584993.66,-1061524.399,c(-584993.66, -1061524.399)
247,1083,"dam",0,0,149873.72186482,5225437.09253873,0.0286815665772382,0.0286814636731808,0.000358782447521535,"1",-585277.778000001,-1061309.603,c(-585277.778000001, -1061309.603)
248,1084,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-586281.445999999,-1062462.785,c(-586281.445999999, -1062462.785)
249,1085,"dam",0,0,149876.080427563,5225437.09253873,0.0286820179390481,0.0286814636731808,0.00193248808213304,"1",-586434.136,-1062620.035,c(-586434.136, -1062620.035)
250,1086,"dam",0,0,149873.420376323,5225437.09253873,0.028681508880917,0.0286814636731808,0.000157620045661032,"1",-588637.397,-1068007.963,c(-588637.397, -1068007.963)
251,1087,"dam",0,0,149873.292062295,5225437.09253873,0.0286814843252625,0.0286814636731808,7.20049782277064e-05,"1",-589143.997000001,-1068551.246,c(-589143.997000001, -1068551.246)
252,1088,"dam",0,0,149874.438199443,5225437.09253873,0.028681703663306,0.0286814636731808,0.000836742949682567,"1",-589287.221999999,-1068695.794,c(-589287.221999999, -1068695.794)
253,1089,"dam",0,0,149874.829440718,5225437.09253873,0.0286817785357556,0.0286814636731808,0.00109779116697344,"1",-588604.335000001,-1067458.982,c(-588604.335000001, -1067458.982)
254,1090,"dam",0,0,149873.241239699,5225437.09253873,0.0286814745992634,0.0286814636731808,3.80945782249766e-05,"1",-588760.616999999,-1068170.672,c(-588760.616999999, -1068170.672)
255,1091,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-604495.247000001,-1059861.633,c(-604495.247000001, -1059861.633)
257,1092,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-609110.260000002,-1061054.803,c(-609110.260000002, -1061054.803)
258,1093,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-608933.528000001,-1059973.703,c(-608933.528000001, -1059973.703)
259,1094,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-611482.028999999,-1057727.323,c(-611482.028999999, -1057727.323)
260,1095,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-605642.964000002,-1060485.528,c(-605642.964000002, -1060485.528)
261,1096,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-607092.407000002,-1061946.904,c(-607092.407000002, -1061946.904)
262,1097,"dam",0,0,149900.540711515,5225437.09253873,0.0286866989415209,0.0286814636731808,0.0182531421676913,"1",-616100.727000002,-1053445.201,c(-616100.727000002, -1053445.201)
263,1098,"dam",0,0,149875.579585853,5225437.09253873,0.0286819220921934,0.0286814636731808,0.00159831108262904,"1",-609152.074000001,-1055679.304,c(-609152.074000001, -1055679.304)
264,1099,"dam",0,0,149874.075042187,5225437.09253873,0.0286816341653387,0.0286814636731808,0.000594433254329993,"1",-605916.013999999,-1056012.065,c(-605916.013999999, -1056012.065)
265,1100,"dam",0,0,149874.791232032,5225437.09253873,0.0286817712237,0.0286814636731808,0.00107229715578356,"1",-606383.932999998,-1055842.951,c(-606383.932999998, -1055842.951)
266,1101,"dam",0,0,149876.931285498,5225437.09253873,0.0286821807690505,0.0286814636731808,0.00250020667655802,"1",-603398.169,-1054917.096,c(-603398.169, -1054917.096)
267,1102,"dam",0,0,149874.127511404,5225437.09253873,0.0286816442064542,0.0286814636731808,0.000629442330570446,"1",-610650.703000002,-1052635.985,c(-610650.703000002, -1052635.985)
268,1103,"dam",0,0,149897.514363473,5225437.09253873,0.0286861197846029,0.0286814636731808,0.0162338696350579,"1",-601827.537999999,-1052638.577,c(-601827.537999999, -1052638.577)
269,1104,"dam",0,0,149876.5054924,5225437.09253873,0.0286820992843651,0.0286814636731808,0.0022161044201811,"1",-601518.975000001,-1053543.163,c(-601518.975000001, -1053543.163)
270,1105,"dam",0,0,149876.775946157,5225437.09253873,0.02868215104152,0.0286814636731808,0.00239655948887916,"1",-602223.515000001,-1054437.216,c(-602223.515000001, -1054437.216)
271,1106,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-603145.454999998,-1054897.853,c(-603145.454999998, -1054897.853)
272,1107,"dam",0,0,150049.766366016,5225437.09253873,0.0287152564864417,0.0286814636731808,0.117821090464393,"1",-610706.057999998,-1057267.405,c(-610706.057999998, -1057267.405)
274,1108,"dam",0,0,149873.462641583,5225437.09253873,0.0286815169692855,0.0286814636731808,0.000185820728207286,"1",-609853.971999999,-1056066.042,c(-609853.971999999, -1056066.042)
275,1109,"dam",0,0,149874.08319111,5225437.09253873,0.0286816357248108,0.0286814636731808,0.000599870466684138,"1",-610143.256000001,-1056271.274,c(-610143.256000001, -1056271.274)
276,1110,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-596967.866999999,-1061120.045,c(-596967.866999999, -1061120.045)
277,1111,"dam",0,0,150386.026857563,5225437.09253873,0.0287796071781814,0.0286814636731808,0.342184437025019,"1",-597339.793000001,-1061005.579,c(-597339.793000001, -1061005.579)
278,1112,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-598124.534000002,-1060312.862,c(-598124.534000002, -1060312.862)
279,1113,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-597873.905999999,-1059976.576,c(-597873.905999999, -1059976.576)
280,1114,"dam",0,0,149913.764493078,5225437.09253873,0.0286892295971061,0.0286814636731808,0.0270764561172805,"1",-594722.861000001,-1062305.947,c(-594722.861000001, -1062305.947)
281,1115,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-593111.401999999,-1064298.97,c(-593111.401999999, -1064298.97)
282,1116,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-614862.975000001,-1056080.564,c(-614862.975000001, -1056080.564)
283,1117,"dam",0,0,150171.957798802,5225437.09253873,0.0287386404504282,0.0286814636731808,0.199350974200274,"1",-617239.370999999,-1054328.547,c(-617239.370999999, -1054328.547)
284,1118,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-578556.666999999,-1064013.942,c(-578556.666999999, -1064013.942)
285,1119,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-619823.829,-1061309.956,c(-619823.829, -1061309.956)
286,1120,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-622670.657000002,-1057901.309,c(-622670.657000002, -1057901.309)
287,1121,"dam",0,0,149875.838116593,5225437.09253873,0.028681971567622,0.0286814636731808,0.0017708107471955,"1",-585881.572000001,-1061263.786,c(-585881.572000001, -1061263.786)
288,1122,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-604564.381999999,-1072762.403,c(-604564.381999999, -1072762.403)
289,1123,"dam",0,0,149873.224122784,5225437.09253873,0.0286814713235729,0.0286814636731808,2.6673646070456e-05,"1",-588867.513999999,-1068260.287,c(-588867.513999999, -1068260.287)
290,1124,"dam",0,0,149882.782321355,5225437.09253873,0.0286833004908563,0.0286814636731808,0.00640419783457059,"1",-607901.91,-1069772.79,c(-607901.91, -1069772.79)
291,1125,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-615853.243000001,-1068807.827,c(-615853.243000001, -1068807.827)
294,1126,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-590428.550000001,-1069893.683,c(-590428.550000001, -1069893.683)
207,1127,"dam",0,0,149873.321260367,5225437.09253873,0.0286814899129429,0.0286814636731808,9.14868305191417e-05,"1",-576163.699999999,-1066537.69,c(-576163.699999999, -1066537.69)
295,1128,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-603143.368000001,-1071777.333,c(-603143.368000001, -1071777.333)
296,1129,"dam",0,0,150146.844178098,5225437.09253873,0.0287338344178879,0.0286814636731808,0.182594393730568,"1",-596083.780000001,-1067412.617,c(-596083.780000001, -1067412.617)
297,1130,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-603217.186999999,-1059792.456,c(-603217.186999999, -1059792.456)
298,1131,"dam",0,0,149879.153130027,5225437.09253873,0.0286826059668838,0.0286814636731808,0.00398268971201577,"1",-604284.897,-1054858.699,c(-604284.897, -1054858.699)
299,1132,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-594322.416000001,-1062827.784,c(-594322.416000001, -1062827.784)
300,1133,"dam",0,0,149874.166401008,5225437.09253873,0.028681651648818,0.0286814636731808,0.000655390670850496,"1",-617279.208000001,-1007148.715,c(-617279.208000001, -1007148.715)
302,1134,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-617177.333999999,-1007320.381,c(-617177.333999999, -1007320.381)
303,1135,"dam",0,0,149873.198581206,5225437.09253873,0.0286814664356415,0.0286814636731808,9.63151922356898e-06,"1",-617302.684999999,-1006972.184,c(-617302.684999999, -1006972.184)
304,1136,"dam",0,0,149874.636726967,5225437.09253873,0.0286817416558261,0.0286814636731808,0.000969206622185567,"1",-613745.102000002,-1009056.377,c(-613745.102000002, -1009056.377)
305,1137,"dam",0,0,149876.264932309,5225437.09253873,0.0286820532480074,0.0286814636731808,0.00205559532544748,"1",-615693.734999999,-1007812.335,c(-615693.734999999, -1007812.335)
306,1138,"dam",0,0,149877.128530694,5225437.09253873,0.0286822185161696,0.0286814636731808,0.00263181474054152,"1",-615554.206426782,-1008105.95909486,c(-615554.206426782, -1008105.95909486)
307,1139,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-617117.530999999,-1007434.731,c(-617117.530999999, -1007434.731)
308,1140,"dam",0,0,149874.309326004,5225437.09253873,0.0286816790005961,0.0286814636731808,0.00075075462581123,"1",-613562.339000002,-1009201.041,c(-613562.339000002, -1009201.041)
309,1141,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-615095.223999999,-1009817.069,c(-615095.223999999, -1009817.069)
310,1142,"dam",0,0,149875.792161923,5225437.09253873,0.0286819627732054,0.0286814636731808,0.00174014837694805,"1",-617010.094999999,-1009476.171,c(-617010.094999999, -1009476.171)
312,1143,"dam",0,0,149874.752245587,5225437.09253873,0.0286817637628036,0.0286814636731808,0.00104628420012181,"1",-613746.177999999,-1009423.978,c(-613746.177999999, -1009423.978)
313,1144,"dam",0,0,149873.617737485,5225437.09253873,0.0286815466502287,0.0286814636731808,0.000289305485867029,"1",-614102.451000001,-1009394.136,c(-614102.451000001, -1009394.136)
314,1145,"dam",0,0,149877.042457595,5225437.09253873,0.0286822020442273,0.0286814636731808,0.00257438412089871,"1",-614569.557999998,-1009652.362,c(-614569.557999998, -1009652.362)
315,1146,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-615575.824999999,-1009760.432,c(-615575.824999999, -1009760.432)
316,1147,"dam",0,0,149873.263666236,5225437.09253873,0.0286814788910647,0.0286814636731808,5.3058254177233e-05,"1",-611509.559999999,-1045952.78,c(-611509.559999999, -1045952.78)
317,1148,"dam",1,1,149873.184146141,5225437.09253873,0.0286814636731808,0.0286814636731808,0,"1",-601610.894000001,-1052239.777,c(-601610.894000001, -1052239.777)
318,1149,"dam",0,0,149873.221443368,5225437.09253873,0.0286814708108089,0.0286814636731808,2.4885857019101e-05,"1",-611382.59,-1045873.219,c(-611382.59, -1045873.219)
319,1150,"dam",0,0,149874.685837753,5225437.09253873,0.0286817510542333,0.0286814636731808,0.00100197484966471,"1",-613008.344000001,-1047017.021,c(-613008.344000001, -1047017.021)
320,1151,"dam",0,0,149873.910589275,5225437.09253873,0.0286816026937299,0.0286814636731808,0.000484705211224934,"1",-612618.618000001,-1046843.413,c(-612618.618000001, -1046843.413)
321,1152,"dam",0,0,149873.277225137,5225437.09253873,0.0286814814858526,0.0286814636731808,6.21051699961623e-05,"1",-610469.760000002,-1052294.79,c(-610469.760000002, -1052294.79)
323,1153,"dam",0,0,149873.579745176,5225437.09253873,0.0286815393795815,0.0286814636731808,0.000263955848235131,"1",-608901.618000001,-1050073.746,c(-608901.618000001, -1050073.746)
324,1154,"dam",0,0,149873.39874672,5225437.09253873,0.0286815047416263,0.0286814636731808,0.000143188108988356,"1",-609090.984000001,-1050254.79,c(-609090.984000001, -1050254.79)
325,1155,"dam",0,0,149874.915189889,5225437.09253873,0.0286817949457073,0.0286814636731808,0.0011550056519483,"1",-602286.802999999,-1041308.061,c(-602286.802999999, -1041308.061)
326,1156,"dam",0,0,149874.296988644,5225437.09253873,0.0286816766395763,0.0286814636731808,0.000742522759444345,"1",-605586.276999999,-1045104.167,c(-605586.276999999, -1045104.167)
327,1157,"dam",0,0,149875.402753228,5225437.09253873,0.0286818882514596,0.0286814636731808,0.00148032291394576,"1",-605884.147999998,-1046220.834,c(-605884.147999998, -1046220.834)
328,1158,"dam",0,0,149876.009162468,5225437.09253873,0.0286820043009363,0.0286814636731808,0.00188493781798836,"1",-606085.170000002,-1046836.94,c(-606085.170000002, -1046836.94)
329,1159,"dam",0,0,149877.84796271,5225437.09253873,0.0286823561949902,0.0286814636731808,0.00311184191830484,"1",-607185.280000001,-1047792.04,c(-607185.280000001, -1047792.04)
330,1160,"dam",0,0,149880.247154308,5225437.09253873,0.0286828153320071,0.0286814636731808,0.00471265637505799,"1",-602618.221999999,-1042277.236,c(-602618.221999999, -1042277.236)
331,1161,"dam",0,0,149873.238976727,5225437.09253873,0.028681474166195,0.0286814636731808,3.65846537294125e-05,"1",-608547.122000001,-1049587.191,c(-608547.122000001, -1049587.191)
333,1162,"dam",0,0,149873.843054718,5225437.09253873,0.028681589769537,0.0286814636731808,0.000439644076670059,"1",-608305.469999999,-1048619.492,c(-608305.469999999, -1048619.492)
334,1163,"dam",0,0,149873.949720262,5225437.09253873,0.0286816101822876,0.0286814636731808,0.000510814610098006,"1",-608111.940000001,-1048055.96,c(-608111.940000001, -1048055.96)
335,1164,"dam",0,0,149873.594048795,5225437.09253873,0.0286815421168874,0.0286814636731808,0.000273499663372127,"1",-608383.114999998,-1048158.808,c(-608383.114999998, -1048158.808)
336,1165,"dam",0,0,149873.673675932,5225437.09253873,0.0286815573552561,0.0286814636731808,0.000326629339183777,"1",-608319.041999999,-1049068.899,c(-608319.041999999, -1049068.899)
332,1166,"dam",0,0,149873.190132974,5225437.09253873,0.0286814648188903,0.0286814636731808,3.99459913395635e-06,"1",-608538.34,-1049546.348,c(-608538.34, -1049546.348)
338,1167,"dam",0,0,149873.885527505,5225437.09253873,0.0286815978976202,0.0286814636731808,0.000467983227297912,"1",-612012.934,-1046330.403,c(-612012.934, -1046330.403)
339,1168,"dam",0,0,149873.4741617,5225437.09253873,0.0286815191739081,0.0286814636731808,0.000193507304662647,"1",-609415.162999999,-1045142.792,c(-609415.162999999, -1045142.792)
340,1169,"dam",0,0,149875.089968935,5225437.09253873,0.0286818283934444,0.0286814636731808,0.00127162360924762,"1",-610551.024,-1045668.389,c(-610551.024, -1045668.389)
341,1170,"dam",0,0,149873.373411454,5225437.09253873,0.0286814998931771,0.0286814636731808,0.000126283639964681,"1",-611269.552999999,-1045897.407,c(-611269.552999999, -1045897.407)
342,1171,"dam",0,0,149873.414028269,5225437.09253873,0.0286815076660801,0.0286814636731808,0.000153384428919951,"1",-614370.173999999,-1047925.774,c(-614370.173999999, -1047925.774)
343,1172,"dam",0,0,149873.622689661,5225437.09253873,0.0286815475979343,0.0286814636731808,0.000292609730145183,"1",-614141.127,-1047875.488,c(-614141.127, -1047875.488)
344,1173,"dam",0,0,149875.887097629,5225437.09253873,0.0286819809411988,0.0286814636731808,0.00180349240137893,"1",-616139.186999999,-1048327.064,c(-616139.186999999, -1048327.064)
345,1174,"dam",0,0,149873.21148278,5225437.09253873,0.0286814689046359,0.0286814636731808,1.82398468330657e-05,"1",-614269.829999998,-1047895.78,c(-614269.829999998, -1047895.78)
346,1175,"dam",0,0,149873.28896507,5225437.09253873,0.0286814837325417,0.0286814636731808,6.993841428801e-05,"1",-610586.436999999,-1051507.484,c(-610586.436999999, -1051507.484)
347,1176,"dam",0,0,149873.408184021,5225437.09253873,0.0286815065476572,0.0286814636731808,0.000149484966638169,"1",-610571.695,-1051109.16,c(-610571.695, -1051109.16)
