"id_barrier","id_links","type","pass_u","pass_d","num","den","index","index_bl","d_index","source","lon","lat","geometry"
1108,662,"dam",0,0,NA,NA,NA,NA,NA,NA,-668984.73,-997368.199999999,c(-668984.73, -997368.199999999)
1109,663,"dam",0,0,NA,NA,NA,NA,NA,NA,-663961.039999999,-1003898.83,c(-663961.039999999, -1003898.83)
1110,664,"dam",0,0,NA,NA,NA,NA,NA,NA,-664251.133000001,-1002624.855,c(-664251.133000001, -1002624.855)
1111,665,"dam",0,0,NA,NA,NA,NA,NA,NA,-671243.463,-994955.752999999,c(-671243.463, -994955.752999999)
1112,666,"dam",0,0,NA,NA,NA,NA,NA,NA,-665621.289999999,-1000731.44,c(-665621.289999999, -1000731.44)
1113,667,"dam",0,0,NA,NA,NA,NA,NA,NA,-665684.239999998,-1000291.53,c(-665684.239999998, -1000291.53)
1115,668,"dam",0,0,NA,NA,NA,NA,NA,NA,-659163.32,-1004786.79,c(-659163.32, -1004786.79)
1116,669,"dam",0,0,NA,NA,NA,NA,NA,NA,-663576.995000001,-1004318.186,c(-663576.995000001, -1004318.186)
1117,670,"dam",1,1,NA,NA,NA,NA,NA,NA,-669074.780000001,-995723.539999999,c(-669074.780000001, -995723.539999999)
1118,671,"dam",1,1,NA,NA,NA,NA,NA,NA,-664102.120000001,-993925.300000001,c(-664102.120000001, -993925.300000001)
1119,672,"dam",1,1,NA,NA,NA,NA,NA,NA,-666698.535,-994562.48,c(-666698.535, -994562.48)
1120,673,"dam",1,1,NA,NA,NA,NA,NA,NA,-666899.984000001,-994774.934,c(-666899.984000001, -994774.934)
1122,674,"dam",1,1,NA,NA,NA,NA,NA,NA,-666018.745000001,-975463.074000001,c(-666018.745000001, -975463.074000001)
1123,675,"dam",1,1,NA,NA,NA,NA,NA,NA,-665198.579999998,-976864.760000002,c(-665198.579999998, -976864.760000002)
1124,676,"dam",1,1,NA,NA,NA,NA,NA,NA,-665159.877999999,-976546.629999999,c(-665159.877999999, -976546.629999999)
1125,677,"dam",1,1,NA,NA,NA,NA,NA,NA,-663154.57,-980931.02,c(-663154.57, -980931.02)
1126,678,"dam",1,1,NA,NA,NA,NA,NA,NA,-663573.434999999,-981464.629999999,c(-663573.434999999, -981464.629999999)
1127,679,"dam",1,1,NA,NA,NA,NA,NA,NA,-662813.248,-984753.921999998,c(-662813.248, -984753.921999998)
1128,680,"dam",1,1,NA,NA,NA,NA,NA,NA,-663180.936000001,-984356.708000001,c(-663180.936000001, -984356.708000001)
1129,681,"dam",1,1,NA,NA,NA,NA,NA,NA,-661640.693,-987173.489,c(-661640.693, -987173.489)
1130,682,"dam",1,1,NA,NA,NA,NA,NA,NA,-661442.565000001,-992343.796,c(-661442.565000001, -992343.796)
1131,683,"dam",1,1,NA,NA,NA,NA,NA,NA,-661530.111000001,-991552.732000001,c(-661530.111000001, -991552.732000001)
1132,684,"dam",0,0,NA,NA,NA,NA,NA,NA,-658583.063999999,-993830.434,c(-658583.063999999, -993830.434)
1133,685,"dam",1,1,NA,NA,NA,NA,NA,NA,-657562.793000001,-992703.565000001,c(-657562.793000001, -992703.565000001)
1134,686,"dam",1,1,NA,NA,NA,NA,NA,NA,-655969.596000001,-988257.454999998,c(-655969.596000001, -988257.454999998)
1135,687,"dam",1,1,NA,NA,NA,NA,NA,NA,-657523.657000002,-993084.206999999,c(-657523.657000002, -993084.206999999)
1136,688,"dam",1,1,NA,NA,NA,NA,NA,NA,-657886.384,-993552.892999999,c(-657886.384, -993552.892999999)
1137,689,"dam",1,1,NA,NA,NA,NA,NA,NA,-655946.015000001,-987817.363000002,c(-655946.015000001, -987817.363000002)
1138,690,"dam",0,0,NA,NA,NA,NA,NA,NA,-657811.427999999,-990751.550000001,c(-657811.427999999, -990751.550000001)
1139,691,"dam",0,0,NA,NA,NA,NA,NA,NA,-657577.302000001,-992404.416999999,c(-657577.302000001, -992404.416999999)
1140,692,"dam",0,0,NA,NA,NA,NA,NA,NA,-657665.771000002,-991809.546999998,c(-657665.771000002, -991809.546999998)
1143,693,"dam",0,0,NA,NA,NA,NA,NA,NA,-660847.704,-992658.497000001,c(-660847.704, -992658.497000001)
1144,694,"dam",1,1,NA,NA,NA,NA,NA,NA,-659269.521000002,-993385.589000002,c(-659269.521000002, -993385.589000002)
1145,695,"dam",1,1,NA,NA,NA,NA,NA,NA,-662326.066,-990125.263999999,c(-662326.066, -990125.263999999)
1146,696,"dam",1,1,NA,NA,NA,NA,NA,NA,-661649.25,-988608.399999999,c(-661649.25, -988608.399999999)
1147,697,"dam",1,1,NA,NA,NA,NA,NA,NA,-662216.092999998,-989931.894000001,c(-662216.092999998, -989931.894000001)
1148,698,"dam",1,1,NA,NA,NA,NA,NA,NA,-647294.730999999,-1060118.945,c(-647294.730999999, -1060118.945)
1149,699,"dam",1,1,NA,NA,NA,NA,NA,NA,-653300.612,-1059749.712,c(-653300.612, -1059749.712)
1150,700,"dam",1,1,NA,NA,NA,NA,NA,NA,-651761.592999998,-990336.991999999,c(-651761.592999998, -990336.991999999)
1151,701,"dam",1,1,NA,NA,NA,NA,NA,NA,-651274.844000001,-991461.504999999,c(-651274.844000001, -991461.504999999)
1152,702,"dam",0,0,NA,NA,NA,NA,NA,NA,-651292.18,-992035.578000002,c(-651292.18, -992035.578000002)
1154,703,"dam",0,0,NA,NA,NA,NA,NA,NA,-650773.692000002,-995202.807,c(-650773.692000002, -995202.807)
1155,704,"dam",1,1,NA,NA,NA,NA,NA,NA,-650621.491999999,-996683.329999998,c(-650621.491999999, -996683.329999998)
1156,705,"dam",0,0,NA,NA,NA,NA,NA,NA,-651500.344000001,-998334.162999999,c(-651500.344000001, -998334.162999999)
1157,706,"dam",0,0,NA,NA,NA,NA,NA,NA,-650782.403000001,-996984.271000002,c(-650782.403000001, -996984.271000002)
1158,707,"dam",1,1,NA,NA,NA,NA,NA,NA,-651861.397999998,-990049.473999999,c(-651861.397999998, -990049.473999999)
1159,708,"dam",1,1,NA,NA,NA,NA,NA,NA,-651520.159000002,-990778.061999999,c(-651520.159000002, -990778.061999999)
1160,709,"dam",0,0,NA,NA,NA,NA,NA,NA,-651563.337000001,-999113.884,c(-651563.337000001, -999113.884)
1161,710,"dam",1,1,NA,NA,NA,NA,NA,NA,-651413.602000002,-998419.526000001,c(-651413.602000002, -998419.526000001)
1162,711,"dam",0,0,NA,NA,NA,NA,NA,NA,-650909.350000001,-995907.414000001,c(-650909.350000001, -995907.414000001)
1163,712,"dam",0,0,NA,NA,NA,NA,NA,NA,-651440.309999999,-993513.440000001,c(-651440.309999999, -993513.440000001)
1164,713,"dam",1,1,NA,NA,NA,NA,NA,NA,-650983.631000001,-994409.335000001,c(-650983.631000001, -994409.335000001)
1165,714,"dam",0,0,NA,NA,NA,NA,NA,NA,-647057.421999998,-1001836.013,c(-647057.421999998, -1001836.013)
1166,715,"dam",1,1,NA,NA,NA,NA,NA,NA,-647478.27,-1002442.48,c(-647478.27, -1002442.48)
1167,716,"dam",0,0,NA,NA,NA,NA,NA,NA,-649169.504000001,-1001543.588,c(-649169.504000001, -1001543.588)
1168,717,"dam",0,0,NA,NA,NA,NA,NA,NA,-646639.221999999,-1003427.642,c(-646639.221999999, -1003427.642)
1169,718,"dam",1,1,NA,NA,NA,NA,NA,NA,-648048.417139795,-1002392.7654981,c(-648048.417139795, -1002392.7654981)
1171,719,"dam",1,1,NA,NA,NA,NA,NA,NA,-646926.916999999,-1078348.583,c(-646926.916999999, -1078348.583)
1172,720,"dam",0,0,NA,NA,NA,NA,NA,NA,-646187.745999999,-1073693.555,c(-646187.745999999, -1073693.555)
1173,721,"dam",0,0,NA,NA,NA,NA,NA,NA,-645877.761999998,-1073334.42,c(-645877.761999998, -1073334.42)
1177,722,"dam",0,0,NA,NA,NA,NA,NA,NA,-646593.598000001,-1077858.729,c(-646593.598000001, -1077858.729)
1178,723,"dam",0,0,NA,NA,NA,NA,NA,NA,-645834.752999999,-1076718.039,c(-645834.752999999, -1076718.039)
1179,724,"dam",0,0,NA,NA,NA,NA,NA,NA,-646868.252,-1078485.515,c(-646868.252, -1078485.515)
1170,725,"dam",1,1,NA,NA,NA,NA,NA,NA,-646899.300999999,-1078409.809,c(-646899.300999999, -1078409.809)
1180,726,"dam",0,0,NA,NA,NA,NA,NA,NA,-646277.261999998,-1074087.231,c(-646277.261999998, -1074087.231)
1181,727,"dam",0,0,NA,NA,NA,NA,NA,NA,-646357.947999999,-1074616.782,c(-646357.947999999, -1074616.782)
1182,728,"dam",0,0,NA,NA,NA,NA,NA,NA,-646220.989999998,-1075090.39,c(-646220.989999998, -1075090.39)
1183,729,"dam",0,0,NA,NA,NA,NA,NA,NA,-643322.438999999,-1068307.493,c(-643322.438999999, -1068307.493)
1186,730,"dam",0,0,NA,NA,NA,NA,NA,NA,-644343.745999999,-1068825.927,c(-644343.745999999, -1068825.927)
1187,731,"dam",0,0,NA,NA,NA,NA,NA,NA,-644702.550000001,-1068857.86,c(-644702.550000001, -1068857.86)
1188,732,"dam",0,0,NA,NA,NA,NA,NA,NA,-645217.460000001,-1068853.73,c(-645217.460000001, -1068853.73)
1189,733,"dam",1,1,NA,NA,NA,NA,NA,NA,-645767.120000001,-1069015.65,c(-645767.120000001, -1069015.65)
1190,734,"dam",0,0,NA,NA,NA,NA,NA,NA,-645944.879000001,-1069332.894,c(-645944.879000001, -1069332.894)
1191,735,"dam",0,0,NA,NA,NA,NA,NA,NA,-646250.453000002,-1070171.254,c(-646250.453000002, -1070171.254)
1192,736,"dam",0,0,NA,NA,NA,NA,NA,NA,-646595.530000001,-1070248.09,c(-646595.530000001, -1070248.09)
1193,737,"dam",0,0,NA,NA,NA,NA,NA,NA,-647114.787,-1070305.408,c(-647114.787, -1070305.408)
1194,738,"dam",0,0,NA,NA,NA,NA,NA,NA,-647007.594999999,-1071399.064,c(-647007.594999999, -1071399.064)
1195,739,"dam",0,0,NA,NA,NA,NA,NA,NA,-646831.27,-1071684.09,c(-646831.27, -1071684.09)
1196,740,"dam",0,0,NA,NA,NA,NA,NA,NA,-646721.859999999,-1071843.25,c(-646721.859999999, -1071843.25)
1197,741,"dam",0,0,NA,NA,NA,NA,NA,NA,-646244.300000001,-1072360.32,c(-646244.300000001, -1072360.32)
1198,742,"dam",0,0,NA,NA,NA,NA,NA,NA,-645991.379999999,-1072675.27,c(-645991.379999999, -1072675.27)
1199,743,"dam",0,0,NA,NA,NA,NA,NA,NA,-645841.379999999,-1072988.77,c(-645841.379999999, -1072988.77)
1200,744,"dam",0,0,NA,NA,NA,NA,NA,NA,-646052.232999999,-1073555.018,c(-646052.232999999, -1073555.018)
1201,745,"dam",0,0,NA,NA,NA,NA,NA,NA,-646376.583999999,-1075556.279,c(-646376.583999999, -1075556.279)
1204,746,"dam",0,0,NA,NA,NA,NA,NA,NA,-646445.136999998,-1075710.845,c(-646445.136999998, -1075710.845)
1205,747,"dam",0,0,NA,NA,NA,NA,NA,NA,-645954.350000001,-1077020.97,c(-645954.350000001, -1077020.97)
1206,748,"dam",0,0,NA,NA,NA,NA,NA,NA,-646460.342,-1077805.823,c(-646460.342, -1077805.823)
1207,749,"dam",0,0,NA,NA,NA,NA,NA,NA,-646893.363000002,-1078181.844,c(-646893.363000002, -1078181.844)
1208,750,"dam",0,0,NA,NA,NA,NA,NA,NA,-647772.370000001,-1080793.83,c(-647772.370000001, -1080793.83)
1209,751,"dam",0,0,NA,NA,NA,NA,NA,NA,-648354.02,-1080745.98,c(-648354.02, -1080745.98)
1211,752,"dam",1,1,NA,NA,NA,NA,NA,NA,-647996.758000001,-997055.048999999,c(-647996.758000001, -997055.048999999)
1212,753,"dam",0,0,NA,NA,NA,NA,NA,NA,-647993.331,-997400.462000001,c(-647993.331, -997400.462000001)
1213,754,"dam",0,0,NA,NA,NA,NA,NA,NA,-648125.640000001,-996353.921999998,c(-648125.640000001, -996353.921999998)
1214,755,"dam",1,1,NA,NA,NA,NA,NA,NA,-643291.524,-1047510.777,c(-643291.524, -1047510.777)
1215,756,"dam",1,1,NA,NA,NA,NA,NA,NA,-646713.094999999,-1062136.485,c(-646713.094999999, -1062136.485)
1216,757,"dam",1,1,NA,NA,NA,NA,NA,NA,-646617.634,-1063233.481,c(-646617.634, -1063233.481)
1217,758,"dam",0,0,NA,NA,NA,NA,NA,NA,-646178.192000002,-1063546.544,c(-646178.192000002, -1063546.544)
1221,759,"dam",0,0,NA,NA,NA,NA,NA,NA,-644742.793000001,-1063845.363,c(-644742.793000001, -1063845.363)
1222,760,"dam",0,0,NA,NA,NA,NA,NA,NA,-643607.300000001,-1063704.99,c(-643607.300000001, -1063704.99)
1223,761,"dam",0,0,NA,NA,NA,NA,NA,NA,-642276.603,-1064551.617,c(-642276.603, -1064551.617)
1224,762,"dam",0,0,NA,NA,NA,NA,NA,NA,-642118.434999999,-1065362.444,c(-642118.434999999, -1065362.444)
1225,763,"dam",0,0,NA,NA,NA,NA,NA,NA,-645465.234000001,-1004252.392,c(-645465.234000001, -1004252.392)
1226,764,"dam",1,1,NA,NA,NA,NA,NA,NA,-644147.460000001,-1005183.456,c(-644147.460000001, -1005183.456)
1227,765,"dam",0,0,NA,NA,NA,NA,NA,NA,-645370.316,-1004718.964,c(-645370.316, -1004718.964)
1228,766,"dam",0,0,NA,NA,NA,NA,NA,NA,-639745.18,-1017297.82,c(-639745.18, -1017297.82)
1229,767,"dam",0,0,NA,NA,NA,NA,NA,NA,-641332.414999999,-1015780.648,c(-641332.414999999, -1015780.648)
1230,768,"dam",0,0,NA,NA,NA,NA,NA,NA,-643687.100000001,-1009687.31,c(-643687.100000001, -1009687.31)
1233,769,"dam",1,1,NA,NA,NA,NA,NA,NA,-639687.989999998,-1016720.33,c(-639687.989999998, -1016720.33)
1234,770,"dam",0,0,NA,NA,NA,NA,NA,NA,-639586.629999999,-1018321.52,c(-639586.629999999, -1018321.52)
1235,771,"dam",0,0,NA,NA,NA,NA,NA,NA,-636854.592999998,-1019431.544,c(-636854.592999998, -1019431.544)
1236,772,"dam",0,0,NA,NA,NA,NA,NA,NA,-642340.688999999,-1014353.429,c(-642340.688999999, -1014353.429)
1237,773,"dam",1,1,NA,NA,NA,NA,NA,NA,-642276.111000001,-1014480.522,c(-642276.111000001, -1014480.522)
1238,774,"dam",0,0,NA,NA,NA,NA,NA,NA,-643674.127999999,-1005359.229,c(-643674.127999999, -1005359.229)
1239,775,"dam",1,1,NA,NA,NA,NA,NA,NA,-643511.890000001,-1007804.77,c(-643511.890000001, -1007804.77)
1240,776,"dam",0,0,NA,NA,NA,NA,NA,NA,-635689.02,-1072866.25,c(-635689.02, -1072866.25)
1241,777,"dam",0,0,NA,NA,NA,NA,NA,NA,-636176.91,-1075055.18,c(-636176.91, -1075055.18)
1242,778,"dam",0,0,NA,NA,NA,NA,NA,NA,-636510.160999998,-1075395.618,c(-636510.160999998, -1075395.618)
1244,779,"dam",0,0,NA,NA,NA,NA,NA,NA,-636287.418000001,-1075139.813,c(-636287.418000001, -1075139.813)
1245,780,"dam",0,0,NA,NA,NA,NA,NA,NA,-636986.75,-1079124.92,c(-636986.75, -1079124.92)
1246,781,"dam",0,0,NA,NA,NA,NA,NA,NA,-637239.989999998,-1079794.23,c(-637239.989999998, -1079794.23)
1247,782,"dam",0,0,NA,NA,NA,NA,NA,NA,-636714.309999999,-1075914.51,c(-636714.309999999, -1075914.51)
1248,783,"dam",0,0,NA,NA,NA,NA,NA,NA,-636340.171,-1077736.478,c(-636340.171, -1077736.478)
1249,784,"dam",0,0,NA,NA,NA,NA,NA,NA,-636868.140000001,-1076558.794,c(-636868.140000001, -1076558.794)
1250,785,"dam",0,0,NA,NA,NA,NA,NA,NA,-636814.982000001,-1076920.874,c(-636814.982000001, -1076920.874)
1252,786,"dam",0,0,NA,NA,NA,NA,NA,NA,-635953.072999999,-1084888.101,c(-635953.072999999, -1084888.101)
1253,787,"dam",0,0,NA,NA,NA,NA,NA,NA,-635761.920000002,-1084895.76,c(-635761.920000002, -1084895.76)
1254,788,"dam",0,0,NA,NA,NA,NA,NA,NA,-633749.175000001,-1091171.838,c(-633749.175000001, -1091171.838)
1255,789,"dam",0,0,NA,NA,NA,NA,NA,NA,-633661.309999999,-1090949.39,c(-633661.309999999, -1090949.39)
1257,790,"dam",0,0,NA,NA,NA,NA,NA,NA,-634483.528999999,-1091645.273,c(-634483.528999999, -1091645.273)
1258,791,"dam",0,0,NA,NA,NA,NA,NA,NA,-634586.43,-1091725.57,c(-634586.43, -1091725.57)
1259,792,"dam",0,0,NA,NA,NA,NA,NA,NA,-633597.600000001,-1090701.42,c(-633597.600000001, -1090701.42)
1260,793,"dam",0,0,NA,NA,NA,NA,NA,NA,-634922.640000001,-1085579.91,c(-634922.640000001, -1085579.91)
1261,794,"dam",0,0,NA,NA,NA,NA,NA,NA,-635591.300000001,-1085270.12,c(-635591.300000001, -1085270.12)
1262,795,"dam",0,0,NA,NA,NA,NA,NA,NA,-635522.23,-1085358.882,c(-635522.23, -1085358.882)
1263,796,"dam",0,0,NA,NA,NA,NA,NA,NA,-634009.989999998,-1086814.58,c(-634009.989999998, -1086814.58)
1264,797,"dam",0,0,NA,NA,NA,NA,NA,NA,-634832.436999999,-1085954.372,c(-634832.436999999, -1085954.372)
1265,798,"dam",0,0,NA,NA,NA,NA,NA,NA,-635179.289999999,-1085478.07,c(-635179.289999999, -1085478.07)
1266,799,"dam",0,0,NA,NA,NA,NA,NA,NA,-634782.16,-1086173.13,c(-634782.16, -1086173.13)
1267,800,"dam",0,0,NA,NA,NA,NA,NA,NA,-636812.949000001,-1083917.448,c(-636812.949000001, -1083917.448)
1268,801,"dam",0,0,NA,NA,NA,NA,NA,NA,-636390.920000002,-1084428.75,c(-636390.920000002, -1084428.75)
1269,802,"dam",0,0,NA,NA,NA,NA,NA,NA,-635053.640000001,-1085504.55,c(-635053.640000001, -1085504.55)
1271,803,"dam",0,0,NA,NA,NA,NA,NA,NA,-636016.760000002,-1084772.36,c(-636016.760000002, -1084772.36)
1270,804,"dam",0,0,NA,NA,NA,NA,NA,NA,-636023.129999999,-1084742.74,c(-636023.129999999, -1084742.74)
1251,805,"dam",0,0,NA,NA,NA,NA,NA,NA,-635998.27,-1084843.35,c(-635998.27, -1084843.35)
1273,806,"dam",0,0,NA,NA,NA,NA,NA,NA,-637199.239999998,-1082679.12,c(-637199.239999998, -1082679.12)
1274,807,"dam",0,0,NA,NA,NA,NA,NA,NA,-636864.436999999,-1083772.523,c(-636864.436999999, -1083772.523)
1275,808,"dam",0,0,NA,NA,NA,NA,NA,NA,-636765.129999999,-1084065.91,c(-636765.129999999, -1084065.91)
1276,809,"dam",0,0,NA,NA,NA,NA,NA,NA,-635384.313999999,-1074253.633,c(-635384.313999999, -1074253.633)
1277,810,"dam",0,0,NA,NA,NA,NA,NA,NA,-634734.809999999,-1085673.84,c(-634734.809999999, -1085673.84)
1256,811,"dam",0,0,NA,NA,NA,NA,NA,NA,-634556.030000001,-1091691.79,c(-634556.030000001, -1091691.79)
1278,812,"dam",0,0,NA,NA,NA,NA,NA,NA,-637075.386,-1082755.391,c(-637075.386, -1082755.391)
1279,813,"dam",0,0,NA,NA,NA,NA,NA,NA,-641578.796,-1042555.156,c(-641578.796, -1042555.156)
1280,814,"dam",0,0,NA,NA,NA,NA,NA,NA,-632907.811000001,-1043940.381,c(-632907.811000001, -1043940.381)
1281,815,"dam",1,1,NA,NA,NA,NA,NA,NA,-641128.546,-1042718.523,c(-641128.546, -1042718.523)
1282,816,"dam",1,1,NA,NA,NA,NA,NA,NA,-638951.807999998,-1042438.062,c(-638951.807999998, -1042438.062)
1283,817,"dam",0,0,NA,NA,NA,NA,NA,NA,-636662.469000001,-1032602.069,c(-636662.469000001, -1032602.069)
1284,818,"dam",0,0,NA,NA,NA,NA,NA,NA,-640939.829999998,-1037060.13,c(-640939.829999998, -1037060.13)
1285,819,"dam",0,0,NA,NA,NA,NA,NA,NA,-635953.587000001,-992506.096000001,c(-635953.587000001, -992506.096000001)
1286,820,"dam",1,1,NA,NA,NA,NA,NA,NA,-636711.041000001,-995915.664000001,c(-636711.041000001, -995915.664000001)
1287,821,"dam",0,0,NA,NA,NA,NA,NA,NA,-636850.403000001,-991924.352000002,c(-636850.403000001, -991924.352000002)
1289,822,"dam",0,0,NA,NA,NA,NA,NA,NA,-636261.739999998,-992258.851,c(-636261.739999998, -992258.851)
1290,823,"dam",0,0,NA,NA,NA,NA,NA,NA,-637629.976,-991685.364999998,c(-637629.976, -991685.364999998)
1291,824,"dam",0,0,NA,NA,NA,NA,NA,NA,-637813.159000002,-991360.315000001,c(-637813.159000002, -991360.315000001)
1292,825,"dam",0,0,NA,NA,NA,NA,NA,NA,-636699.295000002,-997221.488000002,c(-636699.295000002, -997221.488000002)
1293,826,"dam",0,0,NA,NA,NA,NA,NA,NA,-636685.011999998,-996608.605999999,c(-636685.011999998, -996608.605999999)
1294,827,"dam",0,0,NA,NA,NA,NA,NA,NA,-636646.693,-996288.868999999,c(-636646.693, -996288.868999999)
1295,828,"dam",0,0,NA,NA,NA,NA,NA,NA,-636878.938999999,-995334.984000001,c(-636878.938999999, -995334.984000001)
1296,829,"dam",0,0,NA,NA,NA,NA,NA,NA,-636440.508000001,-993809.206999999,c(-636440.508000001, -993809.206999999)
1297,830,"dam",0,0,NA,NA,NA,NA,NA,NA,-634554.620000001,-999138.232000001,c(-634554.620000001, -999138.232000001)
1299,831,"dam",0,0,NA,NA,NA,NA,NA,NA,-635816.236000001,-998556.561999999,c(-635816.236000001, -998556.561999999)
1301,832,"dam",0,0,NA,NA,NA,NA,NA,NA,-635815.055,-998692.166000001,c(-635815.055, -998692.166000001)
1302,833,"dam",0,0,NA,NA,NA,NA,NA,NA,-635719.589000002,-998784.144000001,c(-635719.589000002, -998784.144000001)
1300,834,"dam",0,0,NA,NA,NA,NA,NA,NA,-635799.576000001,-998733.381000001,c(-635799.576000001, -998733.381000001)
1298,835,"dam",0,0,NA,NA,NA,NA,NA,NA,-635812.925999999,-998646.27,c(-635812.925999999, -998646.27)
1305,836,"dam",0,0,NA,NA,NA,NA,NA,NA,-634480.949999999,-998506.260000002,c(-634480.949999999, -998506.260000002)
1306,837,"dam",0,0,NA,NA,NA,NA,NA,NA,-635515.460000001,-996570.344999999,c(-635515.460000001, -996570.344999999)
1307,838,"dam",0,0,NA,NA,NA,NA,NA,NA,-635546.276000001,-995915.000999998,c(-635546.276000001, -995915.000999998)
1308,839,"dam",0,0,NA,NA,NA,NA,NA,NA,-634587.057999998,-994668.294,c(-634587.057999998, -994668.294)
1309,840,"dam",0,0,NA,NA,NA,NA,NA,NA,-635329.302000001,-997219.579999998,c(-635329.302000001, -997219.579999998)
1310,841,"dam",0,0,NA,NA,NA,NA,NA,NA,-636048.616999999,-993158.954,c(-636048.616999999, -993158.954)
1311,842,"dam",1,1,NA,NA,NA,NA,NA,NA,-632992.829999998,-1025950.78,c(-632992.829999998, -1025950.78)
1312,843,"dam",0,0,NA,NA,NA,NA,NA,NA,-633306.59,-1026587.92,c(-633306.59, -1026587.92)
1314,844,"dam",0,0,NA,NA,NA,NA,NA,NA,-632925.359999999,-1027016.85,c(-632925.359999999, -1027016.85)
1315,845,"dam",0,0,NA,NA,NA,NA,NA,NA,-632584.390000001,-1024273.34,c(-632584.390000001, -1024273.34)
1316,846,"dam",0,0,NA,NA,NA,NA,NA,NA,-633080.469999999,-1026644.94,c(-633080.469999999, -1026644.94)
1317,847,"dam",0,0,NA,NA,NA,NA,NA,NA,-635869.467,-1021488.063,c(-635869.467, -1021488.063)
1318,848,"dam",1,1,NA,NA,NA,NA,NA,NA,-628184.670000002,-1025665.15,c(-628184.670000002, -1025665.15)
1319,849,"dam",1,1,NA,NA,NA,NA,NA,NA,-631851.52,-1026647.31,c(-631851.52, -1026647.31)
1320,850,"dam",0,0,NA,NA,NA,NA,NA,NA,-630802.449999999,-1026320.24,c(-630802.449999999, -1026320.24)
1321,851,"dam",0,0,NA,NA,NA,NA,NA,NA,-631690.27,-1026337.86,c(-631690.27, -1026337.86)
1322,852,"dam",0,0,NA,NA,NA,NA,NA,NA,-624121.206999999,-1023581.841,c(-624121.206999999, -1023581.841)
1323,853,"dam",0,0,NA,NA,NA,NA,NA,NA,-628913.982000001,-1026121.548,c(-628913.982000001, -1026121.548)
1325,854,"dam",0,0,NA,NA,NA,NA,NA,NA,-622560.114,-1017415.232,c(-622560.114, -1017415.232)
1326,855,"dam",0,0,NA,NA,NA,NA,NA,NA,-632828.300999999,-1000158.778,c(-632828.300999999, -1000158.778)
1327,856,"dam",0,0,NA,NA,NA,NA,NA,NA,-633245.991,-999724.074999999,c(-633245.991, -999724.074999999)
1328,857,"dam",0,0,NA,NA,NA,NA,NA,NA,-632630.427000001,-1000310.688,c(-632630.427000001, -1000310.688)
1329,858,"dam",0,0,NA,NA,NA,NA,NA,NA,-628324.287999999,-1025820.203,c(-628324.287999999, -1025820.203)
1330,859,"dam",0,0,NA,NA,NA,NA,NA,NA,-626313.214000002,-1024445.195,c(-626313.214000002, -1024445.195)
1331,860,"dam",0,0,NA,NA,NA,NA,NA,NA,-627893.603,-1025329.194,c(-627893.603, -1025329.194)
1332,861,"dam",0,0,NA,NA,NA,NA,NA,NA,-627989.510000002,-1025499.82,c(-627989.510000002, -1025499.82)
3,862,"dam",0,0,153364.449453881,5225437.09253873,0.0293495925293726,0.029348133318907,0.00497207249865991,"1",-624168.203000002,-1010165.525,c(-624168.203000002, -1010165.525)
4,863,"dam",0,0,153361.819710841,5225437.09253873,0.0293490892713687,0.029348133318907,0.0032572853998,"1",-622922.973000001,-1013676.151,c(-622922.973000001, -1013676.151)
5,864,"dam",0,0,153364.930621353,5225437.09253873,0.0293496846111379,0.029348133318907,0.0052858293034095,"1",-622491.129000001,-1013736.484,c(-622491.129000001, -1013736.484)
6,865,"dam",0,0,153382.542444265,5225437.09253873,0.029353055013001,0.029348133318907,0.0167700413533243,"1",-625293.754000001,-1008555.696,c(-625293.754000001, -1008555.696)
7,866,"dam",0,0,153360.461155257,5225437.09253873,0.0293488292824799,0.029348133318907,0.00237140660811565,"1",-631808.103999998,-1001496.64,c(-631808.103999998, -1001496.64)
8,867,"dam",0,0,153357.081754448,5225437.09253873,0.0293481825613062,0.029348133318907,0.000167787159335461,"1",-630896.041999999,-1003798.394,c(-630896.041999999, -1003798.394)
9,868,"dam",0,0,153358.946605904,5225437.09253873,0.0293485394408214,0.029348133318907,0.00138380833293489,"1",-631487.533,-1002667.961,c(-631487.533, -1002667.961)
10,869,"dam",0,0,153357.783964045,5225437.09253873,0.0293483169442458,0.029348133318907,0.000625679789816644,"1",-631323.41,-1003430.667,c(-631323.41, -1003430.667)
12,870,"dam",0,0,153356.910552243,5225437.09253873,0.0293481497980748,0.029348133318907,5.61506507779539e-05,"1",-629403.800000001,-1003736.71,c(-629403.800000001, -1003736.71)
13,871,"dam",0,0,153358.132907294,5225437.09253873,0.0293483837220565,0.029348133318907,0.000853216614577425,"1",-629106.191,-1003538.633,c(-629106.191, -1003538.633)
14,872,"dam",0,0,153359.07380225,5225437.09253873,0.0293485637825834,0.029348133318907,0.00146674976474603,"1",-627406.342,-1003078.58,c(-627406.342, -1003078.58)
15,873,"dam",0,0,153357.40107783,5225437.09253873,0.029348243670717,0.029348133318907,0.000376009638523514,"1",-626373.414000001,-1006104.07,c(-626373.414000001, -1006104.07)
16,874,"dam",0,0,153360.007713008,5225437.09253873,0.0293487425065335,0.029348133318907,0.00207572870103009,"1",-626882.651000001,-1003238.571,c(-626882.651000001, -1003238.571)
17,875,"dam",0,0,153367.657663313,5225437.09253873,0.0293502064893869,0.029348133318907,0.00706406249901193,"1",-623391.883000001,-1023061.395,c(-623391.883000001, -1023061.395)
